OBJECTID,ROAD_PT_ID,LON_pt,LAT_pt,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,F_ELEV,T_ELEV,RD_SEG_ID,ORIG_FID,LIQ_Class,PGA_mean_log,PGA_sigma_log,BLDG_ID,BLDG_EWd,BLDG_sigmaEWd,BLDG_CLASS,BLDG_collapse_m,BLDG_collapse_b,BLDG_Dist_bld,BLDG_ID_bld,BR_CLASS,BR_logmean,BR_logsigma,LS_areaYN,LS_ID_fface,LS_Dist_fface,LS_H_fface,LS_Slope,CULV_ID,CULV_MnPGD,CULV_Y_N,RW_ID,RW_PGA,RW_sd,RW_CLASS,PGA25,PGA100,PGA500,PGA1000,PGA2500,LAN_SU_ID,LAN_LP25_max,LAN_LP100_max,LAN_LP500_max,LAN_LP1000_max,LAN_LP2500_max,LAN_RO_Vol,LAN_RO_V_1,LAN_RO_V_2,LAN_RO_V_3,LAN_RO_V_4,LAN_RO_V_5,LAN_VolCla
79,79,176.9064035,-39.50132029,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,79,79,C,-0.903856069,0.717278464,,,,,,,999,999,,,,yes,610,17.67015921,3.628705025,2.207348149,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
80,80,176.9046229,-39.49982234,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,80,80,C,-0.916600271,0.73171122,,,,,,,999,999,,,,yes,625,17.9135408,3.67158699,2.24517135,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
81,81,176.9050188,-39.50015147,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,81,81,C,-0.916600271,0.73171122,,,,,,,999,999,,,,yes,625,18.15561699,3.67158699,2.24517135,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
82,82,176.905357,-39.50043999,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,82,82,C,-0.903856069,0.717278464,,,,,,,999,999,,,,yes,625,17.80805348,3.67158699,2.24517135,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
83,83,176.9041878,-39.49944985,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,83,83,C,-0.900587891,0.738119424,,,,,,,999,999,,,,yes,624,18.45812495,3.894146919,2.568670167,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
84,84,176.9044008,-39.49963928,30184229,5113,primary,Georges Drive,SH 51,B,50,0,F,F,0,0,84,84,C,-0.900587891,0.738119424,,,,,,,999,999,,,,yes,625,17.65846761,3.67158699,2.24517135,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
85,85,176.8762517,-39.51064442,30184369,5112,trunk,,,B,50,0,F,F,0,0,85,85,C,-0.91068347,0.749357194,,,,,,,999,999,,,,yes,510,107.8268439,5.281047821,2.554074922,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
86,86,176.8766891,-39.51067204,30184369,5112,trunk,,,B,50,0,F,F,0,0,86,86,C,-0.91068347,0.749357194,,,,,,,999,999,,,,yes,495,142.3510919,4.865849495,3.119439176,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
87,87,176.876796,-39.51087694,30184369,5112,trunk,,,B,50,0,F,F,0,0,87,87,C,-0.91068347,0.749357194,,,,,,,999,999,,,,yes,495,144.2074858,4.865849495,3.119439176,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
88,88,176.8766674,-39.51106894,30184369,5112,trunk,,,B,50,0,F,F,0,0,88,88,C,-0.91068347,0.749357194,,,,,,,999,999,,,,yes,495,129.343039,4.865849495,2.554074922,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
89,89,176.8767679,-39.51054529,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,89,89,C,-0.91068347,0.749357194,,,,,,,999,999,,,,yes,509,151.9887802,4.94871521,3.825705005,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
90,90,176.877273,-39.51032435,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,90,90,C,-0.909638163,0.719156508,,,,,,,999,999,,,,yes,509,176.8882691,4.94871521,3.825705005,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
91,91,176.877747,-39.51006465,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,91,91,C,-0.909638163,0.719156508,,,,,,,999,999,,,,yes,509,200.7236399,4.94871521,3.825705005,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
92,92,176.8781052,-39.50987461,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,92,92,C,-0.909638163,0.719156508,,,,,,,999,999,,,,,509,218.899718,4.94871521,,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
93,93,176.8784633,-39.50968459,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,93,93,C,-0.89796229,0.741348836,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
94,94,176.8789425,-39.50943036,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,94,94,C,-0.89796229,0.741348836,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
95,95,176.8794217,-39.50917612,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,95,95,C,-0.954670903,0.755735041,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
96,96,176.8799009,-39.50892189,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,96,96,C,-0.954670903,0.755735041,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
97,97,176.8803772,-39.5086645,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,97,97,C,-0.954670903,0.755735041,,,,,,,999,999,,,,yes,21,214.0161444,4.002516747,2.418434712,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
98,98,176.8806627,-39.50850339,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,98,98,C,-0.954670903,0.755735041,,,,,,,999,999,,,,yes,21,184.9920966,4.002516747,2.418434712,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
99,99,176.8809003,-39.50835833,32080145,5113,primary,Taradale Road,SH 51,F,50,0,F,F,0,0,99,99,C,-0.954670903,0.755735041,,,,,,,999,999,,,,yes,21,160.4426221,4.002516747,2.418434712,,,,,,,,0.069825835,0.148461981,0.298461734,0.38602546,0.536689,0,0,0,0,0,0,No,No,No,No,No,No,0
100,100,176.9160313,-39.49181829,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,100,100,E,-0.855913663,0.739864533,1803076,3.816009217,1.766127294,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
101,101,176.9154759,-39.49194904,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,101,101,E,-0.855913663,0.739864533,1803076,3.816009217,1.766127294,TWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
102,102,176.9149342,-39.49210626,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,102,102,E,-0.879283757,0.733284557,1802544,3.904248011,1.833250062,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
103,103,176.9145423,-39.49222687,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,103,103,E,-0.879283757,0.733284557,1802544,3.904248011,1.833250062,TWL7S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
104,104,176.9141575,-39.49232595,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,104,104,E,-0.879283757,0.733284557,1802543,3.828986253,1.775912893,CTL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
105,105,176.9136198,-39.4924517,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,105,105,E,-0.879283757,0.733284557,1802543,3.828986253,1.775912893,CTL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
106,106,176.9130752,-39.49260664,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,106,106,E,-0.849754836,0.726537498,1802344,3.743876926,1.712276745,CWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
107,107,176.912635,-39.49270598,32080153,5115,tertiary,Dickens Street,,B,50,0,F,F,0,0,107,107,E,-0.849754836,0.726537498,1802344,3.743876926,1.712276745,CWL5S,,,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
108,108,176.914069,-39.49583301,32080158,5115,tertiary,Raffles Street,,B,50,0,F,F,0,0,108,108,C,-0.916650673,0.727882897,1802536,5.098902776,2.363043968,CWM9D,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
109,109,176.9141595,-39.49539747,32080158,5115,tertiary,Raffles Street,,B,50,0,F,F,0,0,109,109,C,-0.878083426,0.7238999,1802536,5.098902776,2.363043968,CWM9D,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
110,110,176.9143424,-39.49497639,32080158,5115,tertiary,Raffles Street,,B,50,0,F,F,0,0,110,110,C,-0.878083426,0.7238999,1802536,5.098902776,2.363043968,CWM9D,0.18,0.21,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
111,111,176.9146467,-39.49474407,32080158,5115,tertiary,Raffles Street,,B,50,0,F,F,0,0,111,111,C,-0.878083426,0.7238999,1802536,5.098902776,2.363043968,CWM9D,0.18,0.21,38.05707117,30,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,0,0,0,0,0,0,No,No,No,No,No,No,0
112,112,176.9157652,-39.49035604,32080161,5115,tertiary,Dalton Street,,B,50,0,F,F,0,0,112,112,E,-0.826146082,0.731166888,1802665,6.103808684,2.754125971,CMM5S,0.39,1.13,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,25,0.002798973,0.003469686,0.005309137,0.006892307,0.010618452,No,No,No,No,No,No,3
113,113,176.915813,-39.49061227,32080161,5115,tertiary,Dalton Street,,B,50,0,F,F,0,0,113,113,E,-0.826146082,0.731166888,1802665,6.103808684,2.754125971,CMM5S,0.39,1.13,999,999,,,,,-1,-1,,,,,,,,,,0.06982365,0.147355367,0.30106716,0.395539751,0.552394,25,0.002798973,0.003469686,0.005309137,0.006892307,0.010618452,No,No,No,No,No,No,3
114,114,176.8720972,-39.43026201,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,114,114,E,-1.02798415,0.735146328,,,,,,,999,999,,,,yes,526,93.47169404,3.577319145,2.835807845,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
115,115,176.872666,-39.43035039,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,115,115,E,-1.02798415,0.735146328,,,,,,,999,999,,,,yes,526,119.764813,3.577319145,2.835807845,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
116,116,176.8732366,-39.43043107,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,116,116,E,-0.986275728,0.725684958,,,,,,,999,999,,,,yes,915,82.98956592,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
117,117,176.8735472,-39.4304639,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,117,117,E,-0.986275728,0.725684958,,,,,,,999,999,,,,yes,915,55.99994636,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
118,118,176.8738552,-39.43050915,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,118,118,E,-0.986275728,0.725684958,,,,,,,999,999,,,,yes,915,29.04486451,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
119,119,176.8741628,-39.4305561,32358532,5122,residential,Gill Road,,B,50,0,F,F,0,0,119,119,E,-0.986275728,0.725684958,,,,,,,999,999,,,,yes,915,2.098294354,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
120,120,176.8722357,-39.42936146,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,120,120,B,-1.020530899,0.729113623,,,,,,,999,999,,,,yes,527,4.590181866,3.138386726,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
121,121,176.8725045,-39.42896033,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,121,121,E,-1.020530899,0.729113623,,,,,,,999,999,,,,yes,527,0,3.138386726,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
122,122,176.8726226,-39.42852047,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,122,122,E,-1.020530899,0.729113623,,,,,,,999,999,,,,yes,527,0,3.138386726,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
123,123,176.8727253,-39.42807769,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,123,123,E,-1.020530899,0.729113623,,,,,,,999,999,,,,yes,527,28.47724109,3.138386726,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
124,124,176.8728281,-39.42763488,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,124,124,E,-0.980101579,0.74783138,,,,,,,999,999,,,,yes,528,45.76683924,2.455093384,3.039952793,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
125,125,176.8729308,-39.42719208,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,125,125,E,-0.980101579,0.74783138,,,,,,,999,999,,,,yes,528,24.32533916,2.455093384,3.039952793,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
126,126,176.8730335,-39.42674927,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,126,126,E,-0.980101579,0.74783138,,,,,,,999,999,,,,yes,529,2.242238346,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
127,127,176.8731362,-39.42630644,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,127,127,E,-0.980101579,0.74783138,,,,,,,999,999,,,,yes,529,0,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
128,128,176.8732319,-39.4258627,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,128,128,E,-1.001864688,0.734547167,,,,,,,999,999,,,,yes,529,10.74332491,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
129,129,176.8733276,-39.42541895,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,129,129,E,-0.992038361,0.740969885,,,,,,,999,999,,,,yes,529,47.52215147,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
130,130,176.873422,-39.42497503,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,130,130,E,-0.992038361,0.740969885,,,,,,,999,999,,,,yes,529,91.42694363,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
131,131,176.8735139,-39.42453078,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,131,131,E,-0.992038361,0.740969885,,,,,,,999,999,,,,yes,529,138.6736872,3.225563049,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
132,132,176.8736217,-39.42409247,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,132,132,E,-0.992038361,0.740969885,,,,,,,999,999,,,,yes,915,145.7098304,8,2.53982338,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
133,133,176.8739483,-39.42371803,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,133,133,E,-0.982508558,0.70784433,,,,,,,999,999,,,,yes,915,123.4932874,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
134,134,176.8742853,-39.42335182,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,134,134,E,-0.982508558,0.70784433,,,,,,,999,999,,,,yes,915,100.2651256,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
135,135,176.8746151,-39.42298533,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,135,135,E,-0.982508558,0.70784433,,,,,,,999,999,,,,yes,915,77.65510604,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
136,136,176.8747397,-39.42255234,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,136,136,E,-0.982508558,0.70784433,,,,,,,999,999,,,,yes,915,73.55318225,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
137,137,176.8747633,-39.42210292,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,137,137,E,-0.982508558,0.70784433,,,,,,,999,999,,,,yes,915,78.31531035,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
138,138,176.8747869,-39.42165337,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,138,138,E,-0.985736348,0.733029248,,,,,,,999,999,,,,yes,915,83.07937203,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
139,139,176.8748103,-39.42120658,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,139,139,E,-0.985736348,0.733029248,,,,,,,999,999,,,,yes,915,87.81886029,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
140,140,176.8748065,-39.42077068,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,140,140,E,-0.985736348,0.733029248,,,,,,,999,999,,,,yes,915,94.71466982,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
141,141,176.8746091,-39.4203681,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,141,141,B,-0.985736348,0.733029248,,,,,,,999,999,,,,yes,915,117.6249161,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
142,142,176.8747399,-39.41993866,32358533,5122,residential,Rogers Road,,B,50,0,F,F,0,0,142,142,B,-0.985736348,0.733029248,,,,,,,999,999,,,,yes,915,112.9401267,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
143,143,176.8750868,-39.41863055,32358535,5122,residential,Franklin Road,,B,50,0,F,F,0,0,143,143,B,-0.99322935,0.736165117,,,,,,,999,999,,,,yes,915,103.0651472,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
144,144,176.8751972,-39.41818885,32358535,5122,residential,Franklin Road,,B,50,0,F,F,0,0,144,144,B,-0.99322935,0.736165117,,,,,,,999,999,,,,yes,915,104.8621343,8,10,,,,,,,,0.06688692,0.137359578,0.27340286,0.353945158,0.493481,0,0,0,0,0,0,No,No,No,No,No,No,0
145,145,176.8753075,-39.41774715,32358535,5122,residential,Franklin Road,,B,50,0,F,F,0,0,145,145,B,-1.001278747,0.75776728,,,,,,,999,999,,,,yes,915,110.4242047,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
146,146,176.8753779,-39.4174655,32358535,5122,residential,Franklin Road,,B,50,0,F,F,0,0,146,146,B,-0.992133249,0.73339601,,,,,,,999,999,,,,yes,915,113.9652728,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
147,147,176.869595,-39.4162165,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,147,147,B,-0.96380714,0.723617952,,,,,,,999,999,,,,,512,125.0765418,3.065368652,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
148,148,176.870165,-39.41629988,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,148,148,B,-0.96380714,0.723617952,,,,,,,999,999,,,,,512,140.5033243,3.065368652,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
149,149,176.870729,-39.41640335,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,149,149,B,-0.96380714,0.723617952,,,,,,,999,999,,,,,512,168.060418,3.065368652,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
150,150,176.8712879,-39.41652381,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,150,150,B,-0.982066872,0.726611339,,,,,,,999,999,,,,,512,202.4012407,3.065368652,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
151,151,176.8718468,-39.41664426,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,151,151,B,-0.982066872,0.726611339,,,,,,,999,999,,,,,512,238.1206147,3.065368652,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
152,152,176.8724056,-39.41676472,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,152,152,B,-0.982066872,0.726611339,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
153,153,176.8729453,-39.41688102,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,153,153,B,-0.982066872,0.726611339,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
154,154,176.8734851,-39.41699687,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,154,154,B,-0.965022736,0.742215363,,,,,,,999,999,,,,,-1,-1,,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
155,155,176.8740443,-39.4171164,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,155,155,B,-0.965022736,0.742215363,,,,,,,999,999,,,,,915,235.1416299,8,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
156,156,176.8746035,-39.41723593,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,156,156,B,-0.965022736,0.742215363,,,,,,,999,999,,,,,915,185.219694,8,,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
157,157,176.8751381,-39.4173502,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,157,157,B,-0.965022736,0.742215363,,,,,,,999,999,,,,yes,915,137.4940148,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
158,158,176.8756717,-39.41746712,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,158,158,E,-0.992133249,0.73339601,,,,,,,999,999,,,,yes,915,89.76283186,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
159,159,176.8762286,-39.41759188,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,159,159,E,-0.992133249,0.73339601,,,,,,,999,999,,,,yes,915,39.85694399,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
160,160,176.876593,-39.4176446,32358536,5122,residential,Franklin Road,,B,50,0,F,F,0,0,160,160,E,-0.992133249,0.73339601,,,,,,,999,999,,,,yes,915,8.159292361,8,10,,,,,,,,0.066216673,0.135210374,0.268795588,0.346367124,0.479056,0,0,0,0,0,0,No,No,No,No,No,No,0
